FF_NDB,rank,food_category_id,FF Food description,FF_Component,unit_name,SR Mean per 100g,SR Min,SR Max, Std_Error,SR Num_Data_pts,FF Mean per 100g,FF Min,FF Max,FF Median,FF data_points,FF Publication Date
1285,6600,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat",Niacin,MG,0.213,0.18,0.23,0.004,10,0.208,0.18,0.23,0.21,10.0,4/1/2019
1285,6000,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat","Copper, Cu",MG,0.019,0.015,0.028,0.0,16,0.02,0.015,0.028,0.019,16.0,4/1/2019
1285,5600,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat","Phosphorus, P",MG,113.0,109.0,118.0,0.75,16,113.0,109.0,118.0,113.0,16.0,4/1/2019
1285,6500,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat",Riboflavin,MG,0.253,0.17,0.34,0.019,10,0.25,0.17,0.34,0.26,10.0,4/1/2019
1285,5800,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat","Sodium, Na",MG,33.0,30.0,37.0,0.533,16,32.0,30.0,37.0,32.0,16.0,4/1/2019
1285,2100,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat",Galactose,G,0.55,0.39,0.58,0.008,10,0.52,0.39,0.58,0.54,10.0,4/1/2019
1285,800,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat",Total lipid (fat),G,0.15,0.07,0.3,0.014,16,0.15,0.07,0.3,0.15,16.0,4/1/2019
1285,6700,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat",Pantothenic acid,MG,0.358,0.32,0.39,0.008,6,0.363,0.32,0.39,0.37,6.0,4/1/2019
1285,1900,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat",Lactose,G,2.47,2.3,2.59,0.026,10,2.46,2.3,2.59,2.46,10.0,4/1/2019
1285,5700,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat","Potassium, K",MG,132.0,121.0,151.0,1.037,16,133.0,121.0,151.0,128.0,16.0,4/1/2019
1285,100,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat",Water,G,79.13,77.7,80.1,0.202,16,79.0,77.7,80.1,78.8,16.0,4/1/2019
1285,5500,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat","Magnesium, Mg",MG,10.0,10.0,11.0,0.092,16,10.4,10.0,11.2,10.3,16.0,4/1/2019
1285,6200,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat","Selenium, Se",UG,9.4,8.8,12.1,0.085,10,9.8,8.8,12.1,9.4,10.0,4/1/2019
1285,1000,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat",Ash,G,0.59,0.53,0.71,0.015,16,0.59,0.53,0.71,0.59,16.0,4/1/2019
1285,7300,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat",Vitamin B-12,UG,0.49,0.25,0.62,0.042,7,0.45,0.25,0.62,0.45,7.0,4/1/2019
1285,5900,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat","Zinc, Zn",MG,0.45,0.43,0.52,0.004,16,0.46,0.43,0.52,0.44,16.0,4/1/2019
1285,6100,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat","Manganese, Mn",MG,0.033,0.027,0.045,0.001,16,0.034,0.027,0.045,0.031,16.0,4/1/2019
1285,2000,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat",Maltose,G,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10.0,4/1/2019
1285,5300,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat","Calcium, Ca",MG,97.0,92.0,103.0,0.626,16,97.0,92.0,103.0,97.0,16.0,4/1/2019
1285,1700,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat",Glucose,G,0.65,0.18,2.13,0.05,10,0.84,0.18,2.13,0.82,10.0,4/1/2019
1285,6800,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat",Vitamin B-6,MG,0.05,0.046,0.053,0.001,10,0.05,0.046,0.053,0.051,10.0,4/1/2019
1285,1600,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat",Sucrose,G,5.41,3.86,6.86,0.098,10,5.56,3.86,6.86,6.15,10.0,4/1/2019
1285,1800,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat",Fructose,G,2.19,0.73,4.51,0.029,10,2.09,0.73,4.51,1.15,10.0,4/1/2019
1285,6300,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat","Vitamin C, total ascorbic acid",MG,0.3,0.2,0.3,0.0,2,0.2,0.2,0.3,0.2,2.0,4/1/2019
1285,2200,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat",Starch,G,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2.0,4/1/2019
1285,600,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat",Protein,G,8.05,7.66,8.36,0.057,16,8.06,7.66,8.36,8.06,16.0,4/1/2019
1285,1200,Dairy and Egg Products,"Yogurt, Greek, strawberry, nonfat","Fiber, total dietary",G,0.6,0.4,0.7,0.0,2,0.6,0.4,0.7,0.6,2.0,4/1/2019
7028,100,Sausages and Luncheon Meats,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Water,G,74.84,71.76,78.01,0.292,18,75.7,73.8,78.0,75.6,11.0,4/1/2019
7028,6000,Sausages and Luncheon Meats,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)","Copper, Cu",MG,0.05,0.041,0.062,0.001,18,0.05,0.042,0.056,0.05,11.0,4/1/2019
7028,5900,Sausages and Luncheon Meats,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)","Zinc, Zn",MG,1.51,1.32,1.74,0.034,18,1.52,1.32,1.74,1.52,11.0,4/1/2019
7028,5600,Sausages and Luncheon Meats,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)","Phosphorus, P",MG,252.0,212.0,296.0,6.618,18,261.0,212.0,296.0,258.0,11.0,4/1/2019
7028,800,Sausages and Luncheon Meats,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Total lipid (fat),G,4.04,3.02,5.86,0.158,18,3.73,3.02,4.66,3.62,11.0,4/1/2019
7028,1000,Sausages and Luncheon Meats,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Ash,G,3.57,2.38,4.05,0.08,18,3.61,2.38,4.0,3.75,11.0,4/1/2019
7028,600,Sausages and Luncheon Meats,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Protein,G,16.85,15.06,18.06,0.179,18,16.7,15.1,18.1,16.8,0.0,4/1/2019
7028,5400,Sausages and Luncheon Meats,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)","Iron, Fe",MG,0.59,0.51,0.75,0.016,18,0.58,0.52,0.68,0.56,11.0,4/1/2019
7028,6100,Sausages and Luncheon Meats,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)","Manganese, Mn",MG,0.014,0.011,0.04,0.002,18,0.0,0.0,0.0,0.0,11.0,4/1/2019
7028,5700,Sausages and Luncheon Meats,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)","Potassium, K",MG,463.0,202.0,1220.0,44.981,18,425.0,202.0,1220.0,296.0,11.0,4/1/2019
7028,5500,Sausages and Luncheon Meats,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)","Magnesium, Mg",MG,19.0,17.0,21.0,0.263,18,18.8,16.8,20.7,18.6,11.0,4/1/2019
7028,5300,Sausages and Luncheon Meats,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)","Calcium, Ca",MG,5.0,4.0,8.0,0.318,18,5.0,4.0,8.0,5.0,11.0,4/1/2019
7028,5800,Sausages and Luncheon Meats,"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)","Sodium, Na",MG,945.0,647.0,1320.0,30.989,18,1040.0,647.0,1320.0,1030.0,11.0,4/1/2019
1082,15700,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",Cholesterol,MG,5.0,4.0,5.0,0.109,4,5.0,4.0,6.0,5.0,24.0,12/16/2019
1082,8500,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D","Tocotrienol, gamma",MG,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,6.0,12/16/2019
1082,6700,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",Pantothenic acid,MG,0.361,0.331,0.4,0.014,4,0.368,0.33,0.393,0.374,6.0,12/16/2019
1082,8600,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D","Tocotrienol, delta",MG,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,6.0,12/16/2019
1082,8100,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D","Tocopherol, gamma",MG,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,6.0,12/16/2019
1082,1900,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",Lactose,G,5.2,4.84,6.08,0.104,12,4.96,4.59,5.84,4.94,12.0,12/16/2019
1082,8720,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",Vitamin D3 (cholecalciferol),UG,1.2,0.3,1.7,0.068,24,1.06,0.0,2.16,1.04,24.0,12/16/2019
1082,1600,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",Sucrose,G,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,12.0,12/16/2019
1082,6600,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",Niacin,MG,0.093,0.081,0.115,0.003,12,0.113,0.08,0.14,0.105,12.0,12/16/2019
1082,5600,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D","Phosphorus, P",MG,95.0,86.0,100.0,0.368,21,103.0,93.0,115.0,103.0,12.0,12/16/2019
1082,8400,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D","Tocotrienol, beta",MG,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,6.0,12/16/2019
1082,600,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",Protein,G,3.37,3.26,4.03,0.061,12,3.38,3.06,4.02,3.38,0.0,12/16/2019
1082,5800,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D","Sodium, Na",MG,44.0,37.0,58.0,0.76,23,39.0,36.0,48.0,38.0,12.0,12/16/2019
1082,1800,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",Fructose,G,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,12.0,12/16/2019
1082,8650,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D","Vitamin D (D2 + D3), International Units",IU,48.0,11.0,67.0,2.706,24,42.4,0.0,0.0,0.0,0.0,12/16/2019
1082,2100,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",Galactose,G,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,12.0,12/16/2019
1082,1500,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D","Sugars, Total",G,5.2,4.84,6.08,0.104,12,4.96,0.0,0.0,0.0,0.0,12/16/2019
1082,6900,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D","Folate, total",UG,5.0,4.0,5.0,0.083,12,2.0,0.0,7.0,0.0,12.0,12/16/2019
1082,1700,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",Glucose,G,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,12.0,12/16/2019
1082,6800,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",Vitamin B-6,MG,0.037,0.032,0.044,0.001,12,0.06,0.054,0.069,0.061,12.0,12/16/2019
1082,6500,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",Riboflavin,MG,0.185,0.16,0.22,0.005,12,0.14,0.114,0.176,0.141,12.0,12/16/2019
1082,8200,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D","Tocopherol, delta",MG,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,6.0,12/16/2019
1082,1000,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",Ash,G,0.75,0.7,0.89,0.014,12,0.8,0.52,1.55,0.72,24.0,12/16/2019
1082,8000,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D","Tocopherol, beta",MG,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,6.0,12/16/2019
1082,6400,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",Thiamin,MG,0.02,0.015,0.043,0.002,12,0.057,0.046,0.071,0.056,12.0,12/16/2019
1082,2000,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",Maltose,G,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,12.0,12/16/2019
1082,8300,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D","Tocotrienol, alpha",MG,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,6.0,12/16/2019
1082,100,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",Water,G,89.92,88.04,90.29,0.174,12,89.7,86.9,91.8,89.9,24.0,12/16/2019
1082,6200,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D","Selenium, Se",UG,3.3,2.0,4.9,0.301,12,2.1,0.0,4.2,3.1,12.0,12/16/2019
1082,7905,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",Vitamin E (alpha-tocopherol),MG,0.01,0.01,0.02,0.002,12,0.02,0.01,0.05,0.02,6.0,12/16/2019
1082,5500,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D","Magnesium, Mg",MG,11.0,9.0,12.0,0.093,22,12.0,10.5,14.0,12.0,12.0,12/16/2019
1082,800,Dairy and Egg Products,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",Total lipid (fat),G,0.97,0.84,1.0,0.026,6,0.95,0.72,1.19,0.94,24.0,12/16/2019
1085,8400,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)","Tocotrienol, beta",MG,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,6.0,12/16/2019
1085,6000,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)","Copper, Cu",MG,0.013,0.008,0.015,0.0,24,0.002,0.0,0.006,0.0,12.0,12/16/2019
1085,1700,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",Glucose,G,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,12.0,12/16/2019
1085,5700,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)","Potassium, K",MG,156.0,149.0,167.0,0.764,26,167.0,151.0,186.0,160.0,12.0,12/16/2019
1085,2000,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",Maltose,G,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,12.0,12/16/2019
1085,100,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",Water,G,90.84,90.58,91.0,0.032,12,90.8,89.3,92.8,90.8,24.0,12/16/2019
1085,1500,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)","Sugars, Total",G,5.09,4.67,5.27,0.048,12,5.05,0.0,0.0,0.0,0.0,12/16/2019
1085,8200,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)","Tocopherol, delta",MG,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,6.0,12/16/2019
1085,8500,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)","Tocotrienol, gamma",MG,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,6.0,12/16/2019
1085,8650,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)","Vitamin D (D2 + D3), International Units",IU,47.0,5.0,74.0,2.431,24,44.0,0.0,0.0,0.0,0.0,12/16/2019
1085,5600,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)","Phosphorus, P",MG,101.0,51.0,104.0,0.424,39,107.0,97.0,122.0,106.0,12.0,12/16/2019
1085,1900,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",Lactose,G,5.09,4.67,5.27,0.048,12,5.05,4.72,5.58,5.01,12.0,12/16/2019
1085,600,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",Protein,G,3.37,3.27,3.67,0.032,12,3.43,3.0,4.15,3.41,0.0,12/16/2019
1085,800,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",Total lipid (fat),G,0.08,0.05,0.14,0.009,12,0.08,0.03,0.16,0.08,24.0,12/16/2019
1085,8300,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)","Tocotrienol, alpha",MG,0.0,0.0,0.02,0.002,12,0.0,0.0,0.0,0.0,6.0,12/16/2019
1085,7905,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",Vitamin E (alpha-tocopherol),MG,0.01,0.0,0.02,0.002,12,0.0,0.0,0.02,0.0,6.0,12/16/2019
1085,8600,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)","Tocotrienol, delta",MG,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,6.0,12/16/2019
1085,5800,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)","Sodium, Na",MG,42.0,30.0,62.0,0.421,40,41.0,38.0,47.0,40.0,12.0,12/16/2019
1085,1600,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",Sucrose,G,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,12.0,12/16/2019
1085,6800,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",Vitamin B-6,MG,0.037,0.031,0.042,0.001,12,0.058,0.051,0.072,0.057,12.0,12/16/2019
1085,5900,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)","Zinc, Zn",MG,0.42,0.28,0.45,0.003,27,0.45,0.39,0.52,0.43,12.0,12/16/2019
1085,8720,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",Vitamin D3 (cholecalciferol),UG,1.2,0.1,1.9,0.061,24,1.1,0.8,1.56,1.0,24.0,12/16/2019
1085,6700,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",Pantothenic acid,MG,0.357,0.342,0.365,0.005,4,0.388,0.33,0.455,0.376,6.0,12/16/2019
1085,8100,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)","Tocopherol, gamma",MG,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,6.0,12/16/2019
1085,1000,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",Ash,G,0.75,0.71,0.78,0.006,12,0.77,0.5,1.3,0.74,24.0,12/16/2019
1085,8000,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)","Tocopherol, beta",MG,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,6.0,12/16/2019
1085,5500,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)","Magnesium, Mg",MG,11.0,6.0,12.0,0.071,41,12.5,11.3,14.5,12.2,12.0,12/16/2019
1085,6900,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)","Folate, total",UG,5.0,5.0,5.0,0.0,10,2.0,0.0,6.0,0.0,12.0,12/16/2019
1085,6400,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",Thiamin,MG,0.045,0.024,0.075,0.004,12,0.056,0.048,0.062,0.054,12.0,12/16/2019
1085,2100,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",Galactose,G,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,12.0,12/16/2019
1085,6600,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",Niacin,MG,0.094,0.058,0.105,0.004,12,0.118,0.1,0.18,0.11,12.0,12/16/2019
1085,6200,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)","Selenium, Se",UG,3.1,2.1,4.3,0.26,11,2.0,0.0,4.3,3.2,12.0,12/16/2019
1085,1800,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",Fructose,G,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,12.0,12/16/2019
1085,6500,Dairy and Egg Products,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",Riboflavin,MG,0.182,0.16,0.2,0.004,12,0.131,0.0,0.199,0.132,12.0,12/16/2019
1079,800,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",Total lipid (fat),G,1.98,1.9,2.06,0.008,14,1.9,1.68,2.06,1.92,24.0,12/16/2019
1079,8500,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Tocotrienol, gamma",MG,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,6.0,12/16/2019
1079,1600,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",Sucrose,G,0.01,0.0,0.1,0.0,13,0.0,0.0,0.0,0.0,12.0,12/16/2019
1079,2000,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",Maltose,G,0.01,0.0,0.1,0.0,13,0.0,0.0,0.0,0.0,12.0,12/16/2019
1079,5600,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Phosphorus, P",MG,92.0,82.0,98.0,0.526,28,103.0,91.0,111.0,104.0,12.0,12/16/2019
1079,6800,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",Vitamin B-6,MG,0.038,0.029,0.045,0.001,13,0.061,0.054,0.068,0.06,12.0,12/16/2019
1079,1800,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",Fructose,G,0.01,0.0,0.1,0.0,13,0.0,0.0,0.0,0.0,12.0,12/16/2019
1079,8720,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",Vitamin D3 (cholecalciferol),UG,1.2,0.0,1.6,0.065,24,1.13,0.84,1.59,1.12,24.0,12/16/2019
1079,8400,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Tocotrienol, beta",MG,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,6.0,12/16/2019
1079,1900,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",Lactose,G,5.01,4.11,5.69,0.062,13,4.89,4.56,5.55,4.78,12.0,12/16/2019
1079,1000,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",Ash,G,0.71,0.31,0.85,0.035,13,0.75,0.48,1.1,0.7,24.0,12/16/2019
1079,6500,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",Riboflavin,MG,0.185,0.17,0.21,0.003,13,0.137,0.125,0.172,0.132,12.0,12/16/2019
1079,6000,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Copper, Cu",MG,0.006,0.0,0.015,0.0,30,0.001,0.0,0.006,0.0,12.0,12/16/2019
1079,6100,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Manganese, Mn",MG,0.014,0.0,0.037,0.0,30,0.001,0.0,0.003,0.0,12.0,12/16/2019
1079,2100,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",Galactose,G,0.02,0.0,0.11,0.008,13,0.0,0.0,0.0,0.0,12.0,12/16/2019
1079,6900,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Folate, total",UG,5.0,4.0,5.0,0.149,12,2.0,0.0,7.0,0.0,12.0,12/16/2019
1079,15700,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",Cholesterol,MG,8.0,8.0,9.0,0.09,5,8.0,7.0,8.0,8.0,24.0,12/16/2019
1079,8300,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Tocotrienol, alpha",MG,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,6.0,12/16/2019
1079,5800,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Sodium, Na",MG,47.0,36.0,69.0,0.832,31,39.0,36.0,46.0,38.0,12.0,12/16/2019
1079,6200,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Selenium, Se",UG,2.5,0.0,5.6,0.174,30,1.8,0.0,4.6,1.5,12.0,12/16/2019
1079,8100,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Tocopherol, gamma",MG,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,6.0,12/16/2019
1079,600,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",Protein,G,3.3,3.18,3.61,0.033,13,3.36,3.0,3.7,3.32,0.0,12/16/2019
1079,1500,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","Sugars, Total",G,5.06,4.61,5.69,0.061,13,4.89,0.0,0.0,0.0,0.0,12/16/2019
1079,7905,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",Vitamin E (alpha-tocopherol),MG,0.03,0.02,0.05,0.003,12,0.03,0.02,0.03,0.03,6.0,12/16/2019
1079,6600,Dairy and Egg Products,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",Niacin,MG,0.092,0.078,0.106,0.002,12,0.112,0.09,0.14,0.12,12.0,12/16/2019
